year,month,day,temperature oslo,temperature bergen,temperature trondheim,temperature tromso,10 days ago,9 days ago,8 days ago,7 days ago,6 days ago,5 days ago,4 days ago,3 days ago,2 days ago,1 day ago,today,tomorrow
15,11,10,4.6,9.0,5.7,5.0,233.88,229.01,237.36,241.4,241.26,243.06,239.85,214.66,209.09,213.49,211.13,225.81
15,11,11,3.1,8.9,4.4,3.7,229.01,237.36,241.4,241.26,243.06,239.85,214.66,209.09,213.49,211.13,225.81,224.23
15,11,12,4.3,8.1,3.1,1.8,237.36,241.4,241.26,243.06,239.85,214.66,209.09,213.49,211.13,225.81,224.23,216.82
15,11,13,6.7,7.3,6.2,1.0,241.4,241.26,243.06,239.85,214.66,209.09,213.49,211.13,225.81,224.23,216.82,193.33
15,11,14,3.2,7.2,3.1,2.9,241.26,243.06,239.85,214.66,209.09,213.49,211.13,225.81,224.23,216.82,193.33,211.88
15,11,15,1.9,6.7,2.3,2.1,243.06,239.85,214.66,209.09,213.49,211.13,225.81,224.23,216.82,193.33,211.88,223.74
15,11,16,1.7,7.0,2.8,-1.2,239.85,214.66,209.09,213.49,211.13,225.81,224.23,216.82,193.33,211.88,223.74,230.52
15,11,17,2.4,7.5,0.9,-1.7,214.66,209.09,213.49,211.13,225.81,224.23,216.82,193.33,211.88,223.74,230.52,224.78
15,11,18,0.8,6.3,-0.1,0.4,209.09,213.49,211.13,225.81,224.23,216.82,193.33,211.88,223.74,230.52,224.78,228.54
15,11,19,0.0,3.1,-0.1,0.1,213.49,211.13,225.81,224.23,216.82,193.33,211.88,223.74,230.52,224.78,228.54,254.07
15,11,20,-2.8,0.3,0.0,0.7,211.13,225.81,224.23,216.82,193.33,211.88,223.74,230.52,224.78,228.54,254.07,229.23
15,11,21,-2.5,-0.6,-1.9,-1.1,225.81,224.23,216.82,193.33,211.88,223.74,230.52,224.78,228.54,254.07,229.23,224.95
15,11,22,-3.5,-2.3,-1.1,-2.7,224.23,216.82,193.33,211.88,223.74,230.52,224.78,228.54,254.07,229.23,224.95,379.93
15,11,23,-4.7,2.3,1.9,0.7,216.82,193.33,211.88,223.74,230.52,224.78,228.54,254.07,229.23,224.95,379.93,237.14
15,11,24,2.1,5.4,1.5,3.3,193.33,211.88,223.74,230.52,224.78,228.54,254.07,229.23,224.95,379.93,237.14,285.61
15,11,25,1.1,3.0,1.9,1.1,211.88,223.74,230.52,224.78,228.54,254.07,229.23,224.95,379.93,237.14,285.61,259.06
15,11,26,-0.9,4.4,3.5,2.6,223.74,230.52,224.78,228.54,254.07,229.23,224.95,379.93,237.14,285.61,259.06,208.22
15,11,27,7.8,8.4,6.3,2.6,230.52,224.78,228.54,254.07,229.23,224.95,379.93,237.14,285.61,259.06,208.22,190.48
15,11,28,4.0,3.3,2.4,1.5,224.78,228.54,254.07,229.23,224.95,379.93,237.14,285.61,259.06,208.22,190.48,180.35
15,11,29,3.4,3.6,2.5,1.1,228.54,254.07,229.23,224.95,379.93,237.14,285.61,259.06,208.22,190.48,180.35,209.25
15,11,30,0.5,3.9,-0.5,-1.2,254.07,229.23,224.95,379.93,237.14,285.61,259.06,208.22,190.48,180.35,209.25,219.42
15,12,01,2.1,4.1,1.3,-0.4,229.23,224.95,379.93,237.14,285.61,259.06,208.22,190.48,180.35,209.25,219.42,232.96
15,12,02,1.7,6.2,3.3,1.3,224.95,379.93,237.14,285.61,259.06,208.22,190.48,180.35,209.25,219.42,232.96,224.38
15,12,03,1.5,5.4,2.0,2.7,379.93,237.14,285.61,259.06,208.22,190.48,180.35,209.25,219.42,232.96,224.38,189.66
15,12,04,3.4,4.4,1.1,2.7,237.14,285.61,259.06,208.22,190.48,180.35,209.25,219.42,232.96,224.38,189.66,148.7
15,12,05,8.7,8.4,4.1,1.8,285.61,259.06,208.22,190.48,180.35,209.25,219.42,232.96,224.38,189.66,148.7,118.77
15,12,06,7.8,6.4,3.2,2.2,259.06,208.22,190.48,180.35,209.25,219.42,232.96,224.38,189.66,148.7,118.77,196.5
15,12,07,3.9,4.5,3.2,2.1,208.22,190.48,180.35,209.25,219.42,232.96,224.38,189.66,148.7,118.77,196.5,204.42
15,12,08,5.0,9.7,4.8,0.9,190.48,180.35,209.25,219.42,232.96,224.38,189.66,148.7,118.77,196.5,204.42,186.08
15,12,09,6.4,7.1,4.8,0.7,180.35,209.25,219.42,232.96,224.38,189.66,148.7,118.77,196.5,204.42,186.08,177.34
15,12,10,6.9,7.1,4.4,0.4,209.25,219.42,232.96,224.38,189.66,148.7,118.77,196.5,204.42,186.08,177.34,189.89
15,12,11,0.2,4.0,3.3,-2.3,219.42,232.96,224.38,189.66,148.7,118.77,196.5,204.42,186.08,177.34,189.89,189.16
15,12,12,-1.7,1.7,1.8,-1.8,232.96,224.38,189.66,148.7,118.77,196.5,204.42,186.08,177.34,189.89,189.16,208.98
15,12,13,-2.3,0.3,0.1,-2.1,224.38,189.66,148.7,118.77,196.5,204.42,186.08,177.34,189.89,189.16,208.98,323.62
15,12,14,-6.1,1.4,-2.2,-2.7,189.66,148.7,118.77,196.5,204.42,186.08,177.34,189.89,189.16,208.98,323.62,265.99
15,12,15,-6.8,-1.1,1.5,-3.0,148.7,118.77,196.5,204.42,186.08,177.34,189.89,189.16,208.98,323.62,265.99,286.58
15,12,16,-3.5,4.1,0.5,-3.3,118.77,196.5,204.42,186.08,177.34,189.89,189.16,208.98,323.62,265.99,286.58,255.76
15,12,17,0.6,8.2,0.4,-6.6,196.5,204.42,186.08,177.34,189.89,189.16,208.98,323.62,265.99,286.58,255.76,175.04
15,12,18,3.6,9.1,3.6,2.4,204.42,186.08,177.34,189.89,189.16,208.98,323.62,265.99,286.58,255.76,175.04,147.88
15,12,19,6.1,9.8,4.0,2.5,186.08,177.34,189.89,189.16,208.98,323.62,265.99,286.58,255.76,175.04,147.88,122.21
15,12,20,8.5,9.3,5.2,0.7,177.34,189.89,189.16,208.98,323.62,265.99,286.58,255.76,175.04,147.88,122.21,128.34
15,12,21,6.8,7.9,4.7,0.9,189.89,189.16,208.98,323.62,265.99,286.58,255.76,175.04,147.88,122.21,128.34,123.64
15,12,22,4.2,7.8,4.1,-0.6,189.16,208.98,323.62,265.99,286.58,255.76,175.04,147.88,122.21,128.34,123.64,113.5
15,12,23,3.1,7.6,4.0,-0.8,208.98,323.62,265.99,286.58,255.76,175.04,147.88,122.21,128.34,123.64,113.5,99.96
15,12,24,6.0,7.7,7.0,4.4,323.62,265.99,286.58,255.76,175.04,147.88,122.21,128.34,123.64,113.5,99.96,83.23
15,12,25,4.7,4.9,3.5,2.5,265.99,286.58,255.76,175.04,147.88,122.21,128.34,123.64,113.5,99.96,83.23,114.01
15,12,26,-1.2,-1.2,-2.5,-3.2,286.58,255.76,175.04,147.88,122.21,128.34,123.64,113.5,99.96,83.23,114.01,131.72
15,12,27,-3.2,-0.4,-6.1,-3.9,255.76,175.04,147.88,122.21,128.34,123.64,113.5,99.96,83.23,114.01,131.72,201.82
15,12,28,-1.4,1.1,-5.4,-1.4,175.04,147.88,122.21,128.34,123.64,113.5,99.96,83.23,114.01,131.72,201.82,156.86
15,12,29,-0.8,7.3,2.6,-0.6,147.88,122.21,128.34,123.64,113.5,99.96,83.23,114.01,131.72,201.82,156.86,152.42
15,12,30,1.4,9.2,4.9,-0.1,122.21,128.34,123.64,113.5,99.96,83.23,114.01,131.72,201.82,156.86,152.42,147.86
15,12,31,1.0,6.6,5.0,3.4,128.34,123.64,113.5,99.96,83.23,114.01,131.72,201.82,156.86,152.42,147.86,159.33
16,01,01,1.6,4.2,4.3,4.2,123.64,113.5,99.96,83.23,114.01,131.72,201.82,156.86,152.42,147.86,159.33,151.48
16,01,02,-2.1,2.4,0.1,2.1,113.5,99.96,83.23,114.01,131.72,201.82,156.86,152.42,147.86,159.33,151.48,162.14
16,01,03,-6.0,-3.5,-5.9,-3.1,99.96,83.23,114.01,131.72,201.82,156.86,152.42,147.86,159.33,151.48,162.14,185.37
16,01,04,-7.4,-5.3,-8.2,-6.0,83.23,114.01,131.72,201.82,156.86,152.42,147.86,159.33,151.48,162.14,185.37,220.47
16,01,05,-7.7,-5.0,-8.3,-9.7,114.01,131.72,201.82,156.86,152.42,147.86,159.33,151.48,162.14,185.37,220.47,289.51
16,01,06,-11.4,-5.6,-10.4,-10.5,131.72,201.82,156.86,152.42,147.86,159.33,151.48,162.14,185.37,220.47,289.51,375.3
16,01,07,-11.9,-6.2,-10.3,-13.2,201.82,156.86,152.42,147.86,159.33,151.48,162.14,185.37,220.47,289.51,375.3,318.07
16,01,08,-8.9,-6.1,-16.1,-11.5,156.86,152.42,147.86,159.33,151.48,162.14,185.37,220.47,289.51,375.3,318.07,257.77
16,01,09,-9.0,-4.5,-12.4,-4.0,152.42,147.86,159.33,151.48,162.14,185.37,220.47,289.51,375.3,318.07,257.77,214.07
16,01,10,-5.6,2.1,-6.3,-3.8,147.86,159.33,151.48,162.14,185.37,220.47,289.51,375.3,318.07,257.77,214.07,323.29
16,01,11,-1.3,2.3,-1.6,-8.8,159.33,151.48,162.14,185.37,220.47,289.51,375.3,318.07,257.77,214.07,323.29,303.51
16,01,12,-3.1,-1.8,-5.3,-8.9,151.48,162.14,185.37,220.47,289.51,375.3,318.07,257.77,214.07,323.29,303.51,324.68
16,01,13,-7.3,0.4,-7.4,-12.0,162.14,185.37,220.47,289.51,375.3,318.07,257.77,214.07,323.29,303.51,324.68,413.06
16,01,14,-12.3,1.2,-9.9,-10.4,185.37,220.47,289.51,375.3,318.07,257.77,214.07,323.29,303.51,324.68,413.06,404.22
16,01,15,-12.4,-0.9,-12.2,-6.2,220.47,289.51,375.3,318.07,257.77,214.07,323.29,303.51,324.68,413.06,404.22,258.61
16,01,16,-9.5,-5.0,-7.3,-2.3,289.51,375.3,318.07,257.77,214.07,323.29,303.51,324.68,413.06,404.22,258.61,246.34
16,01,17,-11.7,-5.6,-3.0,-2.9,375.3,318.07,257.77,214.07,323.29,303.51,324.68,413.06,404.22,258.61,246.34,476.85
16,01,18,-11.2,-1.8,-1.9,-9.8,318.07,257.77,214.07,323.29,303.51,324.68,413.06,404.22,258.61,246.34,476.85,534.19
16,01,19,-11.2,-5.6,-2.1,-12.0,257.77,214.07,323.29,303.51,324.68,413.06,404.22,258.61,246.34,476.85,534.19,483.44
16,01,20,-10.5,-7.2,-1.8,-8.2,214.07,323.29,303.51,324.68,413.06,404.22,258.61,246.34,476.85,534.19,483.44,784.83
16,01,21,-11.1,-3.9,-3.5,-4.1,323.29,303.51,324.68,413.06,404.22,258.61,246.34,476.85,534.19,483.44,784.83,363.91
16,01,22,-10.1,3.5,-6.5,1.1,303.51,324.68,413.06,404.22,258.61,246.34,476.85,534.19,483.44,784.83,363.91,232.55
16,01,23,-2.6,4.5,-1.6,-1.5,324.68,413.06,404.22,258.61,246.34,476.85,534.19,483.44,784.83,363.91,232.55,213.82
16,01,24,-2.6,5.9,-0.3,-3.3,413.06,404.22,258.61,246.34,476.85,534.19,483.44,784.83,363.91,232.55,213.82,250.45
16,01,25,-0.8,8.4,0.2,0.6,404.22,258.61,246.34,476.85,534.19,483.44,784.83,363.91,232.55,213.82,250.45,175.22
16,01,26,2.5,5.9,3.6,-0.3,258.61,246.34,476.85,534.19,483.44,784.83,363.91,232.55,213.82,250.45,175.22,161.87
16,01,27,3.4,5.0,2.6,1.6,246.34,476.85,534.19,483.44,784.83,363.91,232.55,213.82,250.45,175.22,161.87,162.64
16,01,28,3.1,4.8,0.7,1.2,476.85,534.19,483.44,784.83,363.91,232.55,213.82,250.45,175.22,161.87,162.64,158.05
16,01,29,3.7,6.5,4.2,0.6,534.19,483.44,784.83,363.91,232.55,213.82,250.45,175.22,161.87,162.64,158.05,140.96
16,01,30,2.5,3.0,1.4,-0.4,483.44,784.83,363.91,232.55,213.82,250.45,175.22,161.87,162.64,158.05,140.96,156.03
16,01,31,0.6,1.5,-0.5,-0.1,784.83,363.91,232.55,213.82,250.45,175.22,161.87,162.64,158.05,140.96,156.03,181.21
16,02,01,-1.5,3.3,0.0,-0.3,363.91,232.55,213.82,250.45,175.22,161.87,162.64,158.05,140.96,156.03,181.21,161.77
16,02,02,1.8,4.7,-2.2,-3.3,232.55,213.82,250.45,175.22,161.87,162.64,158.05,140.96,156.03,181.21,161.77,175.0
16,02,03,0.8,1.5,0.3,-2.2,213.82,250.45,175.22,161.87,162.64,158.05,140.96,156.03,181.21,161.77,175.0,177.54
16,02,04,-0.8,-0.2,0.5,-4.1,250.45,175.22,161.87,162.64,158.05,140.96,156.03,181.21,161.77,175.0,177.54,218.55
16,02,05,-1.2,2.7,0.0,-2.8,175.22,161.87,162.64,158.05,140.96,156.03,181.21,161.77,175.0,177.54,218.55,155.25
16,02,06,3.2,4.8,2.3,-5.7,161.87,162.64,158.05,140.96,156.03,181.21,161.77,175.0,177.54,218.55,155.25,142.69
16,02,07,4.7,5.8,4.3,-2.9,162.64,158.05,140.96,156.03,181.21,161.77,175.0,177.54,218.55,155.25,142.69,147.69
16,02,08,3.2,4.6,5.2,-1.1,158.05,140.96,156.03,181.21,161.77,175.0,177.54,218.55,155.25,142.69,147.69,164.33
16,02,09,3.3,4.2,1.2,0.7,140.96,156.03,181.21,161.77,175.0,177.54,218.55,155.25,142.69,147.69,164.33,192.76
16,02,10,2.1,1.9,-1.5,-1.8,156.03,181.21,161.77,175.0,177.54,218.55,155.25,142.69,147.69,164.33,192.76,197.42
16,02,11,0.3,0.3,-1.0,-2.5,181.21,161.77,175.0,177.54,218.55,155.25,142.69,147.69,164.33,192.76,197.42,211.58
16,02,12,-2.3,-1.4,-3.0,-4.6,161.77,175.0,177.54,218.55,155.25,142.69,147.69,164.33,192.76,197.42,211.58,182.09
16,02,13,-3.6,-3.4,-5.9,-5.6,175.0,177.54,218.55,155.25,142.69,147.69,164.33,192.76,197.42,211.58,182.09,168.87
16,02,14,-6.0,-3.5,-8.4,-2.3,177.54,218.55,155.25,142.69,147.69,164.33,192.76,197.42,211.58,182.09,168.87,220.79
16,02,15,-5.1,-2.3,-2.5,-2.7,218.55,155.25,142.69,147.69,164.33,192.76,197.42,211.58,182.09,168.87,220.79,258.82
16,02,16,-4.6,1.9,-1.7,-1.2,155.25,142.69,147.69,164.33,192.76,197.42,211.58,182.09,168.87,220.79,258.82,180.24
16,02,17,1.3,2.6,4.1,2.3,142.69,147.69,164.33,192.76,197.42,211.58,182.09,168.87,220.79,258.82,180.24,232.06
16,02,18,-2.7,1.1,-0.9,2.5,147.69,164.33,192.76,197.42,211.58,182.09,168.87,220.79,258.82,180.24,232.06,202.96
16,02,19,-0.8,2.9,-2.2,0.5,164.33,192.76,197.42,211.58,182.09,168.87,220.79,258.82,180.24,232.06,202.96,159.87
16,02,20,0.8,3.0,2.3,-0.2,192.76,197.42,211.58,182.09,168.87,220.79,258.82,180.24,232.06,202.96,159.87,154.47
16,02,21,0.1,2.6,-0.9,1.4,197.42,211.58,182.09,168.87,220.79,258.82,180.24,232.06,202.96,159.87,154.47,177.19
16,02,22,-2.2,2.5,-3.2,0.0,211.58,182.09,168.87,220.79,258.82,180.24,232.06,202.96,159.87,154.47,177.19,188.02
16,02,23,-2.5,2.4,-1.8,-2.0,182.09,168.87,220.79,258.82,180.24,232.06,202.96,159.87,154.47,177.19,188.02,193.05
16,02,24,-1.3,0.6,1.2,-3.3,168.87,220.79,258.82,180.24,232.06,202.96,159.87,154.47,177.19,188.02,193.05,247.65
16,02,25,-2.1,-0.4,0.5,-4.7,220.79,258.82,180.24,232.06,202.96,159.87,154.47,177.19,188.02,193.05,247.65,227.53
16,02,26,0.7,0.0,0.6,-5.3,258.82,180.24,232.06,202.96,159.87,154.47,177.19,188.02,193.05,247.65,227.53,186.96
16,02,27,-1.6,0.9,0.5,-3.4,180.24,232.06,202.96,159.87,154.47,177.19,188.02,193.05,247.65,227.53,186.96,181.1
16,02,28,-1.5,0.4,0.6,-1.4,232.06,202.96,159.87,154.47,177.19,188.02,193.05,247.65,227.53,186.96,181.1,237.0
16,02,29,-3.3,0.8,-1.5,-0.1,202.96,159.87,154.47,177.19,188.02,193.05,247.65,227.53,186.96,181.1,237.0,195.19
16,03,01,-0.5,2.3,-1.1,0.6,159.87,154.47,177.19,188.02,193.05,247.65,227.53,186.96,181.1,237.0,195.19,225.35
16,03,02,-0.7,2.4,0.6,-0.7,154.47,177.19,188.02,193.05,247.65,227.53,186.96,181.1,237.0,195.19,225.35,240.63
16,03,03,0.6,1.4,0.9,-1.8,177.19,188.02,193.05,247.65,227.53,186.96,181.1,237.0,195.19,225.35,240.63,224.18
16,03,04,0.9,4.0,0.1,-0.3,188.02,193.05,247.65,227.53,186.96,181.1,237.0,195.19,225.35,240.63,224.18,188.83
16,03,05,1.1,2.1,0.8,-0.2,193.05,247.65,227.53,186.96,181.1,237.0,195.19,225.35,240.63,224.18,188.83,184.86
16,03,06,0.4,1.5,0.1,-0.3,247.65,227.53,186.96,181.1,237.0,195.19,225.35,240.63,224.18,188.83,184.86,219.05
16,03,07,0.9,1.3,-1.0,-0.2,227.53,186.96,181.1,237.0,195.19,225.35,240.63,224.18,188.83,184.86,219.05,238.07
16,03,08,0.7,0.9,-1.4,-0.5,186.96,181.1,237.0,195.19,225.35,240.63,224.18,188.83,184.86,219.05,238.07,229.44
16,03,09,1.4,4.5,-2.5,-1.9,181.1,237.0,195.19,225.35,240.63,224.18,188.83,184.86,219.05,238.07,229.44,234.72
16,03,10,1.9,4.2,2.1,-2.2,237.0,195.19,225.35,240.63,224.18,188.83,184.86,219.05,238.07,229.44,234.72,249.72
16,03,11,0.5,3.4,-0.4,0.2,195.19,225.35,240.63,224.18,188.83,184.86,219.05,238.07,229.44,234.72,249.72,213.19
16,03,12,0.8,3.3,-0.6,4.1,225.35,240.63,224.18,188.83,184.86,219.05,238.07,229.44,234.72,249.72,213.19,202.29
16,03,13,2.6,4.4,2.5,3.3,240.63,224.18,188.83,184.86,219.05,238.07,229.44,234.72,249.72,213.19,202.29,212.31
16,03,14,6.4,6.1,5.9,3.5,224.18,188.83,184.86,219.05,238.07,229.44,234.72,249.72,213.19,202.29,212.31,208.87
16,03,15,8.0,4.9,5.5,5.1,188.83,184.86,219.05,238.07,229.44,234.72,249.72,213.19,202.29,212.31,208.87,206.83
16,03,16,5.4,6.2,5.0,0.8,184.86,219.05,238.07,229.44,234.72,249.72,213.19,202.29,212.31,208.87,206.83,208.37
16,03,17,2.8,5.4,3.9,-3.9,219.05,238.07,229.44,234.72,249.72,213.19,202.29,212.31,208.87,206.83,208.37,207.36
16,03,18,5.6,4.8,1.8,-5.0,238.07,229.44,234.72,249.72,213.19,202.29,212.31,208.87,206.83,208.37,207.36,201.31
16,03,19,4.8,4.5,3.2,-4.9,229.44,234.72,249.72,213.19,202.29,212.31,208.87,206.83,208.37,207.36,201.31,192.64
16,03,20,5.5,5.0,2.6,-5.1,234.72,249.72,213.19,202.29,212.31,208.87,206.83,208.37,207.36,201.31,192.64,205.17
16,03,21,4.1,5.2,1.9,-4.7,249.72,213.19,202.29,212.31,208.87,206.83,208.37,207.36,201.31,192.64,205.17,206.38
16,03,22,4.1,4.0,2.0,-4.6,213.19,202.29,212.31,208.87,206.83,208.37,207.36,201.31,192.64,205.17,206.38,205.0
16,03,23,4.4,2.7,2.1,-3.4,202.29,212.31,208.87,206.83,208.37,207.36,201.31,192.64,205.17,206.38,205.0,201.33
16,03,24,1.9,3.3,0.8,-4.9,212.31,208.87,206.83,208.37,207.36,201.31,192.64,205.17,206.38,205.0,201.33,194.72
16,03,25,4.2,5.4,2.6,-3.4,208.87,206.83,208.37,207.36,201.31,192.64,205.17,206.38,205.0,201.33,194.72,184.76
16,03,26,3.5,6.5,5.8,3.4,206.83,208.37,207.36,201.31,192.64,205.17,206.38,205.0,201.33,194.72,184.76,159.7
16,03,27,5.5,7.2,9.0,5.1,208.37,207.36,201.31,192.64,205.17,206.38,205.0,201.33,194.72,184.76,159.7,159.05
16,03,28,6.4,7.4,7.8,5.4,207.36,201.31,192.64,205.17,206.38,205.0,201.33,194.72,184.76,159.7,159.05,188.13
16,03,29,5.7,4.7,7.2,6.3,201.31,192.64,205.17,206.38,205.0,201.33,194.72,184.76,159.7,159.05,188.13,206.69
16,03,30,3.8,2.7,3.6,5.6,192.64,205.17,206.38,205.0,201.33,194.72,184.76,159.7,159.05,188.13,206.69,211.51
16,03,31,2.2,2.0,0.6,2.0,205.17,206.38,205.0,201.33,194.72,184.76,159.7,159.05,188.13,206.69,211.51,215.52
16,04,01,4.1,3.1,1.6,2.8,206.38,205.0,201.33,194.72,184.76,159.7,159.05,188.13,206.69,211.51,215.52,193.99
16,04,02,4.7,5.3,4.5,1.3,205.0,201.33,194.72,184.76,159.7,159.05,188.13,206.69,211.51,215.52,193.99,187.46
16,04,03,5.4,6.4,6.2,2.5,201.33,194.72,184.76,159.7,159.05,188.13,206.69,211.51,215.52,193.99,187.46,219.05
16,04,04,6.8,7.5,7.5,3.1,194.72,184.76,159.7,159.05,188.13,206.69,211.51,215.52,193.99,187.46,219.05,215.04
16,04,05,6.3,7.5,4.8,1.6,184.76,159.7,159.05,188.13,206.69,211.51,215.52,193.99,187.46,219.05,215.04,199.21
16,04,06,6.3,5.9,4.8,1.2,159.7,159.05,188.13,206.69,211.51,215.52,193.99,187.46,219.05,215.04,199.21,191.76
16,04,07,5.4,5.7,4.1,3.2,159.05,188.13,206.69,211.51,215.52,193.99,187.46,219.05,215.04,199.21,191.76,203.86
16,04,08,4.6,4.3,2.3,4.1,188.13,206.69,211.51,215.52,193.99,187.46,219.05,215.04,199.21,191.76,203.86,200.13
16,04,09,5.1,4.2,3.4,3.7,206.69,211.51,215.52,193.99,187.46,219.05,215.04,199.21,191.76,203.86,200.13,191.83
16,04,10,6.5,5.8,3.4,2.7,211.51,215.52,193.99,187.46,219.05,215.04,199.21,191.76,203.86,200.13,191.83,215.11
16,04,11,7.4,6.8,4.4,1.4,215.52,193.99,187.46,219.05,215.04,199.21,191.76,203.86,200.13,191.83,215.11,208.4
16,04,12,7.3,7.2,3.7,-0.5,193.99,187.46,219.05,215.04,199.21,191.76,203.86,200.13,191.83,215.11,208.4,226.51
16,04,13,8.2,6.3,3.0,-2.1,187.46,219.05,215.04,199.21,191.76,203.86,200.13,191.83,215.11,208.4,226.51,222.59
16,04,14,6.5,5.1,1.6,-0.4,219.05,215.04,199.21,191.76,203.86,200.13,191.83,215.11,208.4,226.51,222.59,209.2
16,04,15,6.7,3.4,3.4,0.1,215.04,199.21,191.76,203.86,200.13,191.83,215.11,208.4,226.51,222.59,209.2,192.22
16,04,16,7.3,3.9,4.2,1.8,199.21,191.76,203.86,200.13,191.83,215.11,208.4,226.51,222.59,209.2,192.22,177.96
16,04,17,5.4,5.3,3.6,1.4,191.76,203.86,200.13,191.83,215.11,208.4,226.51,222.59,209.2,192.22,177.96,198.68
16,04,18,6.7,5.5,4.8,1.0,203.86,200.13,191.83,215.11,208.4,226.51,222.59,209.2,192.22,177.96,198.68,191.87
16,04,19,8.1,5.5,4.8,0.8,200.13,191.83,215.11,208.4,226.51,222.59,209.2,192.22,177.96,198.68,191.87,200.81
16,04,20,8.4,5.8,3.7,2.0,191.83,215.11,208.4,226.51,222.59,209.2,192.22,177.96,198.68,191.87,200.81,201.41
16,04,21,9.1,6.0,3.5,2.1,215.11,208.4,226.51,222.59,209.2,192.22,177.96,198.68,191.87,200.81,201.41,199.92
16,04,22,5.6,4.0,1.4,2.0,208.4,226.51,222.59,209.2,192.22,177.96,198.68,191.87,200.81,201.41,199.92,200.48
16,04,23,3.7,2.0,0.4,1.6,226.51,222.59,209.2,192.22,177.96,198.68,191.87,200.81,201.41,199.92,200.48,198.63
16,04,24,3.2,3.1,0.9,1.9,222.59,209.2,192.22,177.96,198.68,191.87,200.81,201.41,199.92,200.48,198.63,230.9
16,04,25,3.6,4.3,2.2,2.7,209.2,192.22,177.96,198.68,191.87,200.81,201.41,199.92,200.48,198.63,230.9,229.59
16,04,26,4.8,6.5,2.8,4.3,192.22,177.96,198.68,191.87,200.81,201.41,199.92,200.48,198.63,230.9,229.59,223.8
16,04,27,6.1,5.4,1.7,8.2,177.96,198.68,191.87,200.81,201.41,199.92,200.48,198.63,230.9,229.59,223.8,233.66
16,04,28,5.0,5.8,5.2,9.8,198.68,191.87,200.81,201.41,199.92,200.48,198.63,230.9,229.59,223.8,233.66,208.76
16,04,29,5.4,5.3,6.6,10.4,191.87,200.81,201.41,199.92,200.48,198.63,230.9,229.59,223.8,233.66,208.76,206.78
16,04,30,2.9,7.0,8.9,9.2,200.81,201.41,199.92,200.48,198.63,230.9,229.59,223.8,233.66,208.76,206.78,200.27
16,05,01,6.5,6.6,8.8,7.6,201.41,199.92,200.48,198.63,230.9,229.59,223.8,233.66,208.76,206.78,200.27,223.47
16,05,02,7.7,7.3,8.5,7.9,199.92,200.48,198.63,230.9,229.59,223.8,233.66,208.76,206.78,200.27,223.47,223.04
16,05,03,8.1,7.7,9.2,8.3,200.48,198.63,230.9,229.59,223.8,233.66,208.76,206.78,200.27,223.47,223.04,232.9
16,05,04,8.8,9.1,9.0,6.7,198.63,230.9,229.59,223.8,233.66,208.76,206.78,200.27,223.47,223.04,232.9,199.44
16,05,05,9.4,10.9,11.1,7.9,230.9,229.59,223.8,233.66,208.76,206.78,200.27,223.47,223.04,232.9,199.44,204.43
16,05,06,10.7,11.8,11.0,8.2,229.59,223.8,233.66,208.76,206.78,200.27,223.47,223.04,232.9,199.44,204.43,173.75
16,05,07,13.4,15.7,11.7,8.6,223.8,233.66,208.76,206.78,200.27,223.47,223.04,232.9,199.44,204.43,173.75,151.87
16,05,08,16.2,18.8,12.5,6.2,233.66,208.76,206.78,200.27,223.47,223.04,232.9,199.44,204.43,173.75,151.87,198.23
16,05,09,17.2,17.5,14.0,5.3,208.76,206.78,200.27,223.47,223.04,232.9,199.44,204.43,173.75,151.87,198.23,221.89
16,05,10,17.5,14.8,7.6,4.5,206.78,200.27,223.47,223.04,232.9,199.44,204.43,173.75,151.87,198.23,221.89,226.64
16,05,11,13.4,13.7,9.5,5.6,200.27,223.47,223.04,232.9,199.44,204.43,173.75,151.87,198.23,221.89,226.64,218.1
16,05,12,13.2,8.7,5.7,5.8,223.47,223.04,232.9,199.44,204.43,173.75,151.87,198.23,221.89,226.64,218.1,231.76
16,05,13,8.9,6.3,4.2,6.3,223.04,232.9,199.44,204.43,173.75,151.87,198.23,221.89,226.64,218.1,231.76,188.31
16,05,14,8.7,6.9,5.0,6.1,232.9,199.44,204.43,173.75,151.87,198.23,221.89,226.64,218.1,231.76,188.31,185.75
16,05,15,9.9,7.5,5.8,6.1,199.44,204.43,173.75,151.87,198.23,221.89,226.64,218.1,231.76,188.31,185.75,207.79
16,05,16,11.3,7.5,6.6,5.2,204.43,173.75,151.87,198.23,221.89,226.64,218.1,231.76,188.31,185.75,207.79,229.22
16,05,17,11.6,7.1,5.0,3.7,173.75,151.87,198.23,221.89,226.64,218.1,231.76,188.31,185.75,207.79,229.22,254.56
16,05,18,11.7,6.8,4.9,4.0,151.87,198.23,221.89,226.64,218.1,231.76,188.31,185.75,207.79,229.22,254.56,272.32
16,05,19,12.0,9.1,5.0,4.3,198.23,221.89,226.64,218.1,231.76,188.31,185.75,207.79,229.22,254.56,272.32,234.98
16,05,20,10.9,9.6,10.0,5.1,221.89,226.64,218.1,231.76,188.31,185.75,207.79,229.22,254.56,272.32,234.98,214.99
16,05,21,11.5,11.2,11.5,9.7,226.64,218.1,231.76,188.31,185.75,207.79,229.22,254.56,272.32,234.98,214.99,206.81
16,05,22,13.1,11.3,14.0,12.0,218.1,231.76,188.31,185.75,207.79,229.22,254.56,272.32,234.98,214.99,206.81,226.87
